business_id,name,address,city,state,postal_code,latitude,longitude,restaurant_stars,review_count,is_open,attributes,categories,hours,review_id,user_id,useful,funny,cool,text,date,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
Qt_gJJ0BmFB1lwfp1XS-sw,Giuseppe's Market at Samuels and Son Seafood,3400 S Lawrence St,Philadelphia,PA,19148,39.9049727,-75.1588247,4.0,17,1,"{'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': 'None', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'""}","Restaurants, Seafood Markets, Food, Specialty Food, Seafood","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-14:0'}",,,,,,,,2.304443383071018,9.664729948350953,16.06873026087939,7.64486710035268,8.114816811824289,3.202412495521658
GzSBK3xn2zL9of5-GoRQHA,Kale Yeah,301 Spring Garden St,Philadelphia,PA,19123,39.9612137,-75.1436613,5.0,53,1,"{'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False'}","Cafes, Sandwiches, Breakfast & Brunch, Restaurants, Salad","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0'}",,,,,,,,0.4125683920508478,0.923066407515841,1.5468474317745,2.150670780068341,0.5279037769204544,1.438943211670015
lFYqN66bnwx8MiaIAtesoA,Perch Pub,1345 Locust St,Philadelphia,PA,19107,39.9482894,-75.1639634,3.5,295,0,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True'}","Bars, Pubs, Nightlife, Restaurants, Gastropubs, Breakfast & Brunch","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-2:0'}",,,,,,,,11.494810026421025,13.681817974453226,29.45815474356251,45.98785967574068,6.833332198067252,14.544025381755274
NmzGFQAQBZOSL6nY4dXfPQ,Jin Jin Chinese Restaurant,"9865 Bustleton Ave, Ste A",Philadelphia,PA,19115,40.0922845,-75.0310643,3.0,64,1,"{'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'quiet'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': False}"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True'}","Restaurants, Seafood, Soup, Chinese","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-23:0', 'Saturday': '10:45-23:0', 'Sunday': '12:0-22:0'}",,,,,,,,1.6136140676346866,9.46819771008397,7.691925995103198,5.328675768714983,1.1890632924203088,7.708523166042847
sEA4rp2JGOR7YE_SuoJSGQ,Ma Lessie's Chicken and Waffles,51 N 12th St,Philadelphia,PA,19107,39.9531593,-75.1590984,4.0,11,1,{'RestaurantsDelivery': 'True'},"Chicken Shop, Restaurants, Waffles, Food, Soul Food, Food Trucks",,,,,,,,,0.0333396376961096,1.8280125958789768,1.185927469265858,0.6668569269315096,0.2522731362560752,0.0335902339714708
qRgeV1CMZawRblc2qjHo_g,El Jarocho,1138 S 13th St,Philadelphia,PA,19147,39.936492,-75.165011,4.0,445,1,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsCounterService': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'WheelchairAccessible': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'HappyHour': 'False', 'RestaurantsTableService': 'True'}","Restaurants, Mexican","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}",,,,,,,,10.621096754015843,53.14938539186349,47.82834430672521,30.8901187622022,15.126314906518855,32.38473987867436
MCP-kgDw_aP3yw4ReWXafw,Subway Restaurants,3228 N Broad St,Philadelphia,PA,19140,40.0023489,-75.1530902,2.0,7,0,"{'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False'}","Fast Food, Sandwiches, Restaurants","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '9:0-21:0'}",,,,,,,,0.009819272769734,0.0099304189802582,0.6960252693985076,0.0099309644518195,0.1352159573370904,0.1390781170625902
BPBTCvmUfRnEH6yyABzOzA,Evil Genius Beer,1727 N Front St,Philadelphia,PA,19122,39.9757885,-75.133938,4.0,283,1,"{'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'Smoking': ""u'no'"", 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'loud'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True'}","Restaurants, Nightlife, Beer Gardens, Gastropubs, Food, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}",,,,,,,,9.981517192045418,14.630949122723328,57.082102434468986,79.58999628877963,9.786710367465508,20.92872459451708
iGBNtwOI_v23D61f2R7e-w,Popeyes Louisiana Kitchen,2440 Grant Ave,Philadelphia,PA,19114,40.0791915023,-75.027881,2.0,46,1,"{'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Fast Food, American (Traditional), Chicken Wings","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",,,,,,,,-0.3781149878730885,4.024770290478834,0.4084670731208932,2.800315727985675,0.7370586657038467,0.4075032305838365
3yNmHvU7wkgI64WRReCrHg,PLCB Wine & Spirits Store,1218 Chestnut St,Philadelphia,PA,19107,39.9505069004,-75.1612887637,3.0,21,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Food, Beer, Wine & Spirits","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '12:0-17:0'}",,,,,,,,1.8432715786411704,1.5089784094203904,10.144463071347516,1.110004965365521,0.7992541731282244,1.5940278020971763
i4lQ-RodAuQLYBiJtUdP8A,Fruit Salad & Smoothie Cart,13th & Chestnut St,Philadelphia,PA,19107,39.9505512096,-75.1618480682,4.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'loud'"", 'HasTV': 'True'}","Food, Food Stands, Restaurants",,,,,,,,,0.0185759963311588,0.0186790429182886,1.2775196443479602,0.6478132679200002,0.018716938794933,0.0186951096876586
mN6eQvxxECXSQsv_SVwfRg,ACME Markets,7010 Germantown Ave,Philadelphia,PA,19119,40.0566437,-75.1895744,2.0,27,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Food, Grocery, Bakeries, Drugstores, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '7:0-23:0'}",,,,,,,,-0.1915637778171238,0.1615203872671403,-1.6757306355403054,1.1750703174604504,-3.880394033611024,-0.5889022577591357
6lZJoDkDMluXojctJ5RBnw,New Star Express Pizza,5202 Lancaster Ave,Philadelphia,PA,19131,39.9771528,-75.2271105,1.5,17,1,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'very_loud'"", 'BikeParking': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True'}","Restaurants, Pizza",,,,,,,,,-0.174779243110991,-0.0131117785171368,-2.356896742903424,-0.2831018410597781,-0.095699340450879,-0.0764110539577904
AnhgZCyjhzU8JVxl2ftJKQ,Cosmi's Deli,1501 S 8th St,Philadelphia,PA,19147,39.9302586,-75.1579964,4.0,391,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'True', 'OutdoorSeating': 'None'}","Delis, Restaurants, Food, Bakeries, Sandwiches, Cheesesteaks","{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '11:0-19:30'}",,,,,,,,12.351302752004871,36.1459215479335,71.70455827304471,24.481833718118235,45.08444536495247,41.23193834394616
h6jLBqYsg70klZfcXK4Pjg,Gino's Bakery,7142 Frankford Ave,Philadelphia,PA,19135,40.0355169,-75.0437628,5.0,11,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Food, Restaurants, Bakeries",,,,,,,,,0.0239463090252304,0.0243343377275048,1.4790645145160792,0.0240628457504794,0.0241576791289548,0.4244343138517508
poa82qNZZZlBMr9dSuMn2w,Checkers,5943 North Broad Street,Philadelphia,PA,19141,40.0442427387,-75.1431878119,2.0,8,0,"{'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Burgers, Fast Food, Restaurants","{'Monday': '10:0-5:0', 'Tuesday': '10:0-5:0', 'Wednesday': '10:0-5:0', 'Thursday': '10:0-5:0', 'Friday': '10:0-6:0', 'Saturday': '10:0-6:0', 'Sunday': '10:0-5:0'}",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
JzZyST-19Zhs5zA7Mw2Y9Q,Concetta's Pizza,4625 Princeton Ave,Philadelphia,PA,19135,40.0287705,-75.0391079,4.0,16,0,"{'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'""}","Restaurants, Pizza",,,,,,,,,0.5427547426749209,5.01781699003309,2.390488215465007,1.1745098523808255,0.088110633767086,0.7863195656790686
Wlvr5wT9ztlJb4eNVAKxIw,Ellen's Bagels Hoagies & More,200 S Broad St,Philadelphia,PA,19102,39.949046,-75.164491,4.0,39,0,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'None', 'Caters': 'True'}","Sandwiches, Breakfast & Brunch, Food, Bagels, Restaurants","{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-16:0', 'Saturday': '8:30-14:0'}",,,,,,,,0.3282685434743628,3.25106350871998,4.796521907968105,0.1108393115102616,3.0443236817301003,3.4689830465971867
VgGmMEc68H1ZB_mtk83Cgg,Jimmy John's,3400 Civic Center Blvd,Philadelphia,PA,19104,39.947631,-75.192604,2.5,28,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'HappyHour': 'False', 'DriveThru': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Delis, Food Delivery Services, Sandwiches, Restaurants, Fast Food, Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,,,,,,,-0.0265440391570432,0.5418341452030779,1.22245087395412,1.2320772705906542,0.9548316286679204,0.0753501207412695
tqdpJoM3m2kfItuiD4qP7Q,Pathmark,7700 Crittenden St,Philadelphia,PA,19118,40.0715636,-75.1939105,2.5,9,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False'}","Food, Grocery",,,,,,,,,0.0053996920588531,0.2311866490848758,0.4167564871098757,0.2300077820001259,0.1111727260498016,0.0054766636964677
